MeanPriceDistrict;Square;LifeSquare_per_Square;KitchenSquare;Floor;HouseFloor;HouseYear;Ecology_1;Ecology_2_bin;Social_1;Social_3;Helthcare_2;Shops_2_bin;Price
3355.343;71.06185;0.61738354;10.0;3;17;2018;0.07577875;0;6;3;0;0;233814.08
3355.343;80.484505;0.61738354;6.0;7;13;1977;0.07577875;0;6;3;0;0;245113.25
3355.343;47.03808;0.61738354;6.0;14;25;1977;0.07577875;0;6;3;0;0;174127.62
3355.343;42.79988;0.46307550000000003;13.0;3;13;2020;0.07577875;0;6;3;0;0;162260.69
3355.343;52.917919999999995;0.61738354;12.0;6;10;2015;0.07577875;0;6;3;0;0;159646.34
3355.343;34.10583;0.61738354;6.0;3;13;1977;0.07577875;0;6;3;0;0;129203.97
3355.343;79.52031;0.5905888000000001;12.0;11;17;2004;0.37114899999999995;0;34;1;2;0;341613.28
3355.343;44.858612;0.6702733000000001;6.0;4;9;1974;0.37114899999999995;0;34;1;2;0;199345.34
3355.343;81.80574;0.61738354;6.0;12;13;1977;0.07577875;0;6;3;0;0;245923.12
3355.343;68.03265;0.61738354;6.0;1;17;1977;0.07577875;0;6;3;0;0;195389.94
3355.343;50.176346;0.61738354;6.0;7;13;1977;0.30947912;0;35;4;0;0;179563.73
3355.343;56.095055;0.61738354;6.0;8;13;1977;0.07577875;0;6;3;0;0;200760.47
3355.343;48.743664;0.61738354;6.0;12;20;2017;0.07577875;0;6;3;0;0;165071.83
3355.343;83.25957;0.61738354;6.0;12;13;2017;0.30947912;0;35;4;0;0;260852.23
3355.343;33.250009999999996;0.6072806;5.0;3;5;1966;0.37114899999999995;0;34;1;2;0;111578.39
3355.343;50.993614;0.61738354;6.0;8;22;1977;0.07577875;0;6;3;0;0;166683.81
3355.343;49.442009999999996;0.61738354;6.0;15;17;1977;0.07577875;0;6;3;0;0;158724.9
3355.343;57.52561600000001;0.6390434;9.0;4;17;1992;0.37114899999999995;0;34;1;2;0;224306.44
3355.343;53.03629;0.61738354;13.0;13;17;2015;0.07577875;0;6;3;0;0;167395.11
3355.343;80.82585;0.61738354;6.0;6;13;2017;0.07577875;0;6;3;0;0;224079.86
3355.343;76.07343;0.61738354;9.0;4;17;2018;0.07577875;0;6;3;0;0;226821.34
3355.343;71.20746;0.61738354;6.0;5;13;1977;0.07577875;0;6;3;0;0;244700.81
3355.343;113.77465;0.61738354;6.0;7;13;1977;0.07577875;0;6;3;0;0;339807.88
3355.343;53.8655;0.61738354;6.0;9;13;1977;0.07577875;0;6;3;0;0;162983.3
3355.343;34.6132;0.61738354;6.0;4;13;1977;0.07577875;0;6;3;0;0;126476.04
3355.343;79.53316;0.61738354;6.0;7;13;1977;0.07577875;0;6;3;0;0;243837.28
3355.343;134.23152;0.61738354;6.0;4;13;1977;0.30947912;0;35;4;0;0;181837.05
3355.343;54.5145;0.5593925999999999;9.0;8;17;2002;0.37114899999999995;0;34;1;2;0;260200.16
3355.343;50.145176;0.61738354;6.0;8;12;1977;0.07577875;0;6;3;0;0;171901.1
3355.343;69.145676;0.61738354;6.0;4;17;1977;0.07577875;0;6;3;0;0;246684.19
3355.343;55.449753;0.5515659;9.0;2;23;2010;0.37114899999999995;0;34;1;2;0;241426.39
3355.343;52.133427000000005;0.61738354;6.0;7;13;1977;0.07577875;0;6;3;0;0;189274.02
3355.343;116.49439;0.61738354;6.0;3;17;2018;0.30947912;0;35;4;0;0;404355.84
3355.343;82.46967;0.61738354;6.0;4;12;1977;0.07577875;0;6;3;0;0;228392.0
3355.343;60.729473;0.75304395;6.0;2;9;1973;0.37114899999999995;0;34;1;2;0;196237.64
4384.6284;46.760178;0.63791776;6.0;4;9;1974;0.08903972;0;33;5;0;0;203384.33
4384.6284;61.769034999999995;0.6264375;6.0;3;9;1971;0.08903972;0;33;5;0;0;84968.375
4384.6284;48.24978;0.6108553000000001;6.0;3;9;1971;0.08903972;0;33;5;0;0;181020.12
4384.6284;101.392296;0.6568550999999999;10.0;17;22;1998;0.08903972;0;33;5;0;0;559215.44
4384.6284;42.34825;0.61738354;6.0;9;16;2015;0.08903972;0;33;5;0;0;209235.73
4384.6284;46.287193;0.61738354;6.0;13;13;2015;0.08903972;0;33;5;0;0;195895.98
4384.6284;60.43421;0.70684135;6.0;10;13;1969;0.08903972;0;33;5;0;0;294961.8
4384.6284;43.325817;0.51904106;6.0;7;14;1969;0.08903972;0;33;5;0;0;194175.39
4384.6284;31.304329;0.63184416;7.0;8;12;1975;0.08903972;0;33;5;0;0;178667.16
4384.6284;35.868953999999995;0.54606885;9.0;16;16;1984;0.08903972;0;33;5;0;0;185193.84
4384.6284;47.981559999999995;0.61362636;6.0;7;9;1969;0.08903972;0;33;5;0;0;184966.94
4384.6284;61.253235;0.61738354;6.0;7;13;1977;0.08903972;0;33;5;0;0;263718.56
4384.6284;46.10028;0.46941359999999993;10.0;10;18;2015;0.08903972;0;33;5;0;0;185934.67
4384.6284;42.396336;0.53454983;9.0;6;14;1970;0.08903972;0;33;5;0;0;203820.48
4384.6284;47.864544;0.5710208999999999;5.0;2;9;1970;0.08903972;0;33;5;0;0;194443.06
4384.6284;54.245975;0.62238246;8.0;19;22;1985;0.08903972;0;33;5;0;0;249587.62
4384.6284;48.58862;0.5974904000000001;6.0;12;12;1975;0.08903972;0;33;5;0;0;212187.94
4384.6284;45.511726;0.6747306;6.0;5;12;1975;0.08903972;0;33;5;0;0;235371.62
4384.6284;47.410773999999996;0.61738354;6.0;4;13;1977;0.08903972;0;33;5;0;0;218138.1
4384.6284;34.182426;0.5320255;5.0;7;9;1977;0.08903972;0;33;5;0;0;143805.16
4384.6284;63.851402;0.7399326;6.0;7;9;1971;0.08903972;0;33;5;0;0;242403.72
4384.6284;49.986282;0.5996965999999999;6.0;9;9;1970;0.08903972;0;33;5;0;0;212745.17
3255.9722;78.936165;0.61738354;6.0;8;13;1977;0.16153175;0;25;1;2;0;226206.97
3255.9722;36.470085;0.570403;9.0;5;12;2008;0.16153175;0;25;1;2;0;144224.83
3255.9722;60.900177;0.61738354;6.0;2;11;1977;0.16153175;0;25;1;2;0;166221.47
3255.9722;79.83044;0.60459435;10.0;5;14;1993;0.16153175;0;25;1;2;0;246800.16
3255.9722;77.69954;0.61738354;6.0;4;13;1977;0.16153175;0;25;1;2;0;228956.2
3255.9722;38.460808;0.50223136;8.0;5;17;1996;0.069753364;0;53;4;1;0;176552.02
3255.9722;69.39981999999999;0.61738354;6.0;7;13;1977;0.16153175;0;25;1;2;0;184268.0
3255.9722;55.126427;0.5426506;8.0;4;14;2004;0.13012277;0;8;0;0;0;62126.664000000004
3255.9722;44.83814;0.5431232;8.0;14;14;1989;0.13624443;0;11;0;0;0;155126.95
3255.9722;43.06308;0.61738354;6.0;12;13;2017;0.16153175;0;25;1;2;0;140371.2
3255.9722;60.026793999999995;0.61738354;6.0;11;18;1977;0.16153175;0;25;1;2;0;177896.14
3255.9722;37.470196;0.57341033;7.0;12;17;1993;0.069753364;0;53;4;1;0;187899.22
3255.9722;39.101757;0.53693193;8.0;4;14;1993;0.16153175;0;25;1;2;0;146525.64
3255.9722;82.75694;0.5858611;8.0;14;14;1999;0.16153175;0;25;1;2;0;272468.7
3255.9722;54.849506000000005;0.5657979999999999;9.0;7;15;2009;0.16153175;0;25;1;2;0;210993.97
3255.9722;40.610558000000005;0.52232176;9.0;13;17;2006;0.16153175;0;25;1;2;0;153834.16
3255.9722;55.769375;0.57430714;8.0;8;17;1992;0.16153175;0;25;1;2;0;186176.67
3255.9722;42.316395;0.5337826999999999;10.0;22;22;1995;0.16153175;0;25;1;2;0;87752.11
3255.9722;43.79787;0.514629;8.0;7;13;1995;0.16153175;0;25;1;2;0;134933.0
3255.9722;68.05323;0.61738354;6.0;9;13;1977;0.16153175;0;25;1;2;0;191083.11
3255.9722;80.37056;0.61738354;6.0;11;18;1977;0.16153175;0;25;1;2;0;228906.02
3255.9722;56.513259999999995;0.6167724;8.0;14;14;1997;0.16153175;0;25;1;2;0;196626.88
3255.9722;77.77144;0.5870582;10.0;7;14;1994;0.069753364;0;53;4;1;0;350021.38
3255.9722;75.5527;0.65455234;9.0;11;17;1991;0.16153175;0;25;1;2;0;300677.1
3255.9722;39.43435;0.56367546;8.0;12;14;1994;0.16153175;0;25;1;2;0;140960.97
3255.9722;54.628409999999995;0.5966786999999999;8.0;7;12;1988;0.13624443;0;11;0;0;0;203845.23
3255.9722;64.05606999999999;0.61738354;6.0;8;18;1977;0.16153175;0;25;1;2;0;172608.53
3255.9722;62.45581;0.61738354;6.0;10;18;1977;0.16153175;0;25;1;2;0;185365.7
3255.9722;60.392097;0.61738354;6.0;9;13;1977;0.16153175;0;25;1;2;0;178109.72
3255.9722;80.28814;0.61738354;6.0;14;18;1977;0.16153175;0;25;1;2;0;254966.8
3255.9722;83.85949000000001;0.61738354;6.0;16;18;1977;0.16153175;0;25;1;2;0;240832.72
3255.9722;46.427535999999996;0.61738354;6.0;7;13;1977;0.16153175;0;25;1;2;0;131103.95
3255.9722;61.404934;0.61738354;6.0;7;13;1977;0.16153175;0;25;1;2;0;165938.45
3255.9722;38.533590000000004;0.48502496;10.0;8;16;1998;0.069753364;0;53;4;1;0;195593.22
3255.9722;81.301;0.58866614;11.0;3;14;2008;0.13012277;0;8;0;0;0;275125.3
3255.9722;76.62416;0.58650357;9.0;14;22;1984;0.13624443;0;11;0;0;0;246093.16
3255.9722;60.320206000000006;0.73217446;6.0;8;9;1975;0.13012277;0;8;0;0;0;218251.5
3255.9722;42.754837;0.61738354;6.0;7;13;1977;0.16153175;0;25;1;2;0;139025.78
3255.9722;58.307285;0.54363513;8.0;5;14;1993;0.16153175;0;25;1;2;0;189032.19
3255.9722;60.23153000000001;0.61738354;6.0;7;13;1977;0.16153175;0;25;1;2;0;189988.83
3255.9722;46.46986;0.61738354;9.0;2;12;1966;0.31019914;0;11;1;0;0;159286.27
3255.9722;35.552640000000004;0.5761466;9.0;7;10;2010;0.16153175;0;25;1;2;0;127053.9
3255.9722;77.16734;0.59533;10.0;17;17;1995;0.069753364;0;53;4;1;0;341471.22
3255.9722;58.089252;0.61738354;8.0;5;22;1981;0.13624443;0;11;0;0;0;59877.594000000005
3255.9722;122.500244;0.61738354;6.0;7;13;1977;0.16153175;0;25;1;2;0;347736.97
3255.9722;54.84616;0.5632982;9.0;9;14;2010;0.16153175;0;25;1;2;0;199502.2
3255.9722;46.882027;0.5578163;8.0;7;16;2000;0.13012277;0;8;0;0;0;161684.48
3255.9722;65.712166;0.61738354;6.0;9;13;1977;0.16153175;0;25;1;2;0;207533.36
3255.9722;83.13521;0.61225283;8.0;4;14;1992;0.16153175;0;25;1;2;0;236574.6
3255.9722;73.94854000000001;0.64160085;10.0;14;19;1994;0.069753364;0;53;4;1;0;310386.06
3255.9722;80.5476;0.53494257;10.0;14;22;1996;0.16153175;0;25;1;2;0;290192.88
3255.9722;60.94625500000001;0.609301;6.0;11;13;1976;0.13012277;0;8;0;0;0;212408.02
3255.9722;57.08555;0.49787822;9.0;14;15;2007;0.16153175;0;25;1;2;0;202593.4
3255.9722;46.151443;0.61738354;6.0;4;13;1977;0.16153175;0;25;1;2;0;125032.72
3255.9722;43.591763;0.61738354;6.0;6;18;1977;0.16153175;0;25;1;2;0;129277.64
3255.9722;40.187290000000004;0.6059243000000001;8.0;3;14;1990;0.16153175;0;25;1;2;0;134109.55
3255.9722;73.01125;0.6471974;9.0;6;10;1993;0.16153175;0;25;1;2;0;249049.77
3255.9722;74.45716;0.59140575;10.0;10;17;1994;0.069753364;0;53;4;1;0;328387.8
3255.9722;56.083324;0.55393434;8.0;3;12;1985;0.13624443;0;11;0;0;0;198792.62
3255.9722;51.907936;0.61738354;6.0;1;1;1977;0.16153175;0;25;1;2;0;154970.6
3255.9722;43.059353;0.58025557;8.0;11;14;1989;0.16153175;0;25;1;2;0;151461.12
3255.9722;81.99039499999999;0.61738354;6.0;4;13;1977;0.16153175;0;25;1;2;0;230361.72
3255.9722;34.141709999999996;0.48405528;9.0;8;12;2012;0.16153175;0;25;1;2;0;125012.31
3255.9722;55.14705;0.58413565;9.0;8;17;1994;0.069753364;0;53;4;1;0;242848.7
3255.9722;78.12499;0.56256133;9.0;10;11;2015;0.16153175;0;25;1;2;0;220558.55
3255.9722;41.698658;0.56265396;8.0;13;14;1989;0.13624443;0;11;0;0;0;147083.39
3255.9722;42.332478;0.50538695;8.0;12;14;1996;0.13624443;0;11;0;0;0;126493.83
3255.9722;73.639915;0.61738354;6.0;5;13;1977;0.16153175;0;25;1;2;0;220109.39
3255.9722;78.504196;0.5399294;10.0;7;16;1996;0.069753364;0;53;4;1;0;379586.06
3255.9722;40.93893;0.5116607;8.0;9;14;1999;0.16153175;0;25;1;2;0;149298.5
3255.9722;76.71208;0.63200754;10.0;17;17;1994;0.069753364;0;53;4;1;0;321749.75
3255.9722;62.70831;0.61738354;6.0;10;13;1977;0.16153175;0;25;1;2;0;182384.17
3255.9722;55.564167000000005;0.64355475;6.0;9;9;1976;0.13012277;0;8;0;0;0;200653.92
3255.9722;41.69285;0.57116747;7.0;7;13;1997;0.16153175;0;25;1;2;0;125313.44
3255.9722;83.40274000000001;0.546144;9.0;21;22;1996;0.16153175;0;25;1;2;0;256504.25
3255.9722;64.00461;0.61510444;7.0;4;12;1978;0.13624443;0;11;0;0;0;230362.55
3255.9722;89.8621;0.5436734999999999;10.0;11;22;1990;0.13624443;0;11;0;0;0;265002.34
3255.9722;60.032740000000004;0.5291786;12.0;4;14;2008;0.13012277;0;8;0;0;0;190087.44
3255.9722;56.65984;0.5612148;8.0;8;12;1980;0.13624443;0;11;0;0;0;186438.86
3255.9722;57.861546;0.59547716;9.0;9;17;1994;0.069753364;0;53;4;1;0;245887.6
3255.9722;99.80588;0.6634814;8.0;5;14;1992;0.13624443;0;11;0;0;0;315493.7
3255.9722;54.029392;0.5749123;8.0;7;17;1992;0.16153175;0;25;1;2;0;173834.66
3255.9722;47.301792;0.61738354;6.0;7;13;1977;0.16153175;0;25;1;2;0;138880.25
3255.9722;37.261265;0.580853;9.0;2;22;1990;0.13624443;0;11;0;0;0;133260.11
3255.9722;73.77039;0.61738354;6.0;10;13;1977;0.16153175;0;25;1;2;0;235659.0
3255.9722;41.742146000000005;0.5385873000000001;8.0;3;10;1996;0.16153175;0;25;1;2;0;134320.39
3255.9722;64.29460999999999;0.61738354;6.0;10;13;1977;0.16153175;0;25;1;2;0;180420.6
3255.9722;55.707043000000006;0.54022413;8.0;5;14;1995;0.16153175;0;25;1;2;0;173282.95
3255.9722;60.871265;0.6311793000000001;10.0;3;13;1994;0.16153175;0;25;1;2;0;172329.27
3255.9722;52.45170600000001;0.46530744;9.0;9;12;2010;0.16153175;0;25;1;2;0;77093.07
3255.9722;60.13324;0.61738354;6.0;13;13;1977;0.16153175;0;25;1;2;0;175670.98
3255.9722;50.476307;0.5374293000000001;8.0;10;10;2011;0.16153175;0;25;1;2;0;183433.61
3255.9722;38.49655;0.51206183;10.0;12;12;1968;0.31019914;0;11;1;0;0;155335.33
3255.9722;57.213969999999996;0.54853463;11.0;7;10;1998;0.16153175;0;25;1;2;0;118059.01
3255.9722;61.159702;0.62870574;8.0;8;14;1996;0.16153175;0;25;1;2;0;204080.92
3255.9722;44.10974;0.48822424;8.0;12;14;1992;0.16153175;0;25;1;2;0;143235.98
3255.9722;46.644665;0.49203932;8.0;9;14;1997;0.16153175;0;25;1;2;0;137106.28
3255.9722;42.205914;0.55646014;8.0;8;17;1993;0.069753364;0;53;4;1;0;178350.77
3255.9722;52.215317;0.6638001;8.0;11;14;1992;0.16153175;0;25;1;2;0;193535.14
3255.9722;53.868263;0.6053085;8.0;8;14;1998;0.16153175;0;25;1;2;0;218660.42
3255.9722;76.883995;0.6409305999999999;10.0;16;17;1994;0.16153175;0;25;1;2;0;275717.97
3255.9722;65.28513000000001;0.60457677;8.0;2;14;1996;0.069753364;0;53;4;1;0;284190.56
3255.9722;54.561843999999994;0.5800166;8.0;10;14;1990;0.16153175;0;25;1;2;0;167968.0
3255.9722;86.39226;0.61738354;6.0;6;6;2017;0.16153175;0;25;1;2;0;235852.75
3255.9722;56.258728000000005;0.5829232;8.0;9;14;1991;0.16153175;0;25;1;2;0;182107.86
3255.9722;55.74245;0.5867155;8.0;6;14;1993;0.13624443;0;11;0;0;0;184561.2
3255.9722;88.05293;0.61738354;6.0;11;13;1977;0.16153175;0;25;1;2;0;240704.62
3255.9722;36.05493;0.58014536;7.0;8;22;1991;0.13624443;0;11;0;0;0;134649.53
3255.9722;41.534096000000005;0.5185327000000001;8.0;2;14;1993;0.16153175;0;25;1;2;0;150805.58
3255.9722;42.24501;0.61738354;8.0;9;17;2009;0.16153175;0;25;1;2;0;159671.47
3255.9722;42.039474;0.65555197;5.0;12;12;1966;0.31019914;0;11;1;0;0;154310.61
3255.9722;76.82775;0.5962636;9.0;10;12;1984;0.13624443;0;11;0;0;0;113423.375
3255.9722;65.68876;0.62285995;8.0;7;13;1997;0.16153175;0;25;1;2;0;227554.02
3255.9722;76.08139;0.64914626;10.0;10;14;1995;0.16153175;0;25;1;2;0;276552.4
3255.9722;66.54212;0.61738354;6.0;2;13;1977;0.16153175;0;25;1;2;0;181423.64
3255.9722;55.113119999999995;0.5726509;11.0;11;14;2000;0.16153175;0;25;1;2;0;227091.19
3255.9722;55.760063;0.5586736999999999;9.0;9;15;2010;0.16153175;0;25;1;2;0;208690.31
3255.9722;61.505244999999995;0.61738354;6.0;3;18;1977;0.16153175;0;25;1;2;0;175084.42
3255.9722;44.17179;0.61738354;6.0;11;18;2017;0.16153175;0;25;1;2;0;134910.72
3255.9722;87.096214;0.53325087;10.0;16;22;1988;0.13624443;0;11;0;0;0;291448.1
3255.9722;67.92455;0.61069345;9.0;7;13;2008;0.16153175;0;25;1;2;0;90971.1
3255.9722;42.671158;0.69858927;6.0;9;16;1969;0.31019914;0;11;1;0;0;152757.84
3255.9722;68.32895;0.61738354;6.0;13;13;1977;0.16153175;0;25;1;2;0;203904.53
3255.9722;50.306293;0.7814097;6.0;10;13;1975;0.13012277;0;8;0;0;0;169372.17
3255.9722;45.945847;0.62357956;6.0;13;13;1967;0.31019914;0;11;1;0;0;160571.02
3255.9722;58.537792;0.5640128000000001;10.0;14;14;1996;0.16153175;0;25;1;2;0;221585.66
3255.9722;38.98191;0.51370794;8.0;3;14;1992;0.16153175;0;25;1;2;0;132233.1
3255.9722;46.628516999999995;0.6627858;6.0;7;9;1977;0.13012277;0;8;0;0;0;180215.58
3255.9722;50.299168;0.48409557;9.0;11;16;2006;0.13624443;0;11;0;0;0;197101.05
3255.9722;77.40051;0.61352783;10.0;13;17;1993;0.069753364;0;53;4;1;0;318974.6
3255.9722;67.98116;0.61738354;6.0;9;13;1977;0.16153175;0;25;1;2;0;205998.19
3255.9722;45.822777;0.61738354;6.0;14;18;1977;0.16153175;0;25;1;2;0;130517.96
3255.9722;39.297356;0.5635286;9.0;19;22;1990;0.13624443;0;11;0;0;0;139162.56
3255.9722;56.027637;0.564014;8.0;6;14;1989;0.16153175;0;25;1;2;0;176248.39
3255.9722;43.80036;0.61738354;6.0;3;18;1977;0.16153175;0;25;1;2;0;125700.98
3255.9722;82.75809;0.61738354;6.0;11;18;1977;0.16153175;0;25;1;2;0;237213.1
3255.9722;66.96576999999999;0.61738354;6.0;3;13;1977;0.16153175;0;25;1;2;0;185325.86
3255.9722;59.833180000000006;0.6193772;5.0;3;9;1975;0.13012277;0;8;0;0;0;198328.58
3255.9722;68.5781;0.61738354;6.0;11;13;1977;0.16153175;0;25;1;2;0;208836.5
3255.9722;81.12640999999999;0.61738354;6.0;5;13;1977;0.16153175;0;25;1;2;0;227416.61
3255.9722;52.30066;0.5641204000000001;8.0;17;22;1991;0.13624443;0;11;0;0;0;195430.03
3255.9722;60.987083;0.61738354;6.0;5;13;1977;0.16153175;0;25;1;2;0;179144.81
3255.9722;77.437164;0.64149386;9.0;11;17;1989;0.16153175;0;25;1;2;0;252808.39
3255.9722;55.929474;0.55519605;8.0;5;14;1992;0.16153175;0;25;1;2;0;186108.7
3255.9722;55.328163;0.61738354;8.0;6;14;1992;0.16153175;0;25;1;2;0;178602.16
3255.9722;54.565833999999995;0.53380305;11.0;2;16;1975;0.13012277;0;8;0;0;0;203131.55
3255.9722;81.948135;0.56562215;8.0;7;13;1997;0.16153175;0;25;1;2;0;256303.83
3255.9722;46.634678;0.61738354;6.0;6;13;1977;0.16153175;0;25;1;2;0;110158.2
3255.9722;61.794365;0.5794128000000001;10.0;8;14;1995;0.16153175;0;25;1;2;0;198615.02
3255.9722;55.45414399999999;0.55443233;9.0;6;15;2009;0.16153175;0;25;1;2;0;198986.22
3255.9722;71.43639;0.6306874;9.0;9;14;1995;0.16153175;0;25;1;2;0;252480.4
3255.9722;59.953345999999996;0.61738354;8.0;14;22;1977;0.13624443;0;11;0;0;0;189407.42
3255.9722;78.60836;0.57201916;10.0;8;17;1991;0.16153175;0;25;1;2;0;277818.38
3255.9722;49.04267;0.6199911;7.0;7;12;2010;0.16153175;0;25;1;2;0;201543.14
3255.9722;59.976112;0.66814077;5.0;7;9;1977;0.13012277;0;8;0;0;0;206151.73
3255.9722;45.92484;0.61738354;6.0;10;13;1977;0.16153175;0;25;1;2;0;124016.664
3255.9722;64.13926;0.61738354;6.0;12;18;1977;0.16153175;0;25;1;2;0;182427.12
3255.9722;64.97791;0.61738354;6.0;11;13;1977;0.16153175;0;25;1;2;0;194036.36
3255.9722;40.806602000000005;0.61738354;7.0;13;14;1995;0.16153175;0;25;1;2;0;148394.45
3255.9722;44.745678000000005;0.61738354;6.0;7;13;1977;0.16153175;0;25;1;2;0;135117.42
3255.9722;64.41232;0.61738354;6.0;13;13;1977;0.16153175;0;25;1;2;0;183118.39
3255.9722;40.575413;0.580975;10.0;7;13;1996;0.069753364;0;53;4;1;0;177202.98
3255.9722;62.622294999999994;0.61738354;6.0;11;13;1977;0.16153175;0;25;1;2;0;186863.55
3255.9722;44.131409999999995;0.61738354;6.0;14;18;1977;0.16153175;0;25;1;2;0;138202.23
3255.9722;65.3182;0.51480335;11.0;9;14;2009;0.13012277;0;8;0;0;0;216278.27
3255.9722;43.921585;0.61738354;6.0;11;13;1977;0.16153175;0;25;1;2;0;133531.89
3255.9722;79.35226;0.61738354;6.0;9;13;1977;0.16153175;0;25;1;2;0;232255.11
3255.9722;63.288853;0.7075315;5.0;7;9;1976;0.13012277;0;8;0;0;0;196713.11
3255.9722;45.114082;0.61738354;6.0;4;13;1977;0.16153175;0;25;1;2;0;122173.24
3255.9722;45.815678000000005;0.4716984;8.0;9;14;1991;0.16153175;0;25;1;2;0;143825.67
3255.9722;61.93691;0.61738354;6.0;3;13;1977;0.16153175;0;25;1;2;0;180694.56
3255.9722;73.032234;0.55656093;8.0;11;12;1977;0.13624443;0;11;0;0;0;228090.16
3255.9722;102.05696999999999;0.61738354;10.0;2;17;2014;0.16153175;0;25;1;2;0;136963.33
3255.9722;53.779056999999995;0.6796305;5.0;8;9;1972;0.31019914;0;11;1;0;0;161791.45
3255.9722;44.697235;0.61738354;6.0;6;13;1977;0.16153175;0;25;1;2;0;130621.26
3255.9722;60.022119999999994;0.61738354;6.0;9;13;1977;0.16153175;0;25;1;2;0;176731.44
3255.9722;45.966457;0.4875963;8.0;10;14;2002;0.13012277;0;8;0;0;0;136089.75
3255.9722;80.32885999999999;0.61738354;6.0;4;13;1977;0.16153175;0;25;1;2;0;231908.28
3255.9722;62.920673;0.61738354;6.0;7;13;1977;0.16153175;0;25;1;2;0;180234.14
3255.9722;83.341324;0.56994;8.0;8;14;1998;0.16153175;0;25;1;2;0;259387.83
3255.9722;39.27301;0.6213303000000001;8.0;2;14;1970;0.13624443;0;11;0;0;0;119163.25
3255.9722;73.75909;0.6166020000000001;10.0;6;17;1994;0.16153175;0;25;1;2;0;246709.42
3255.9722;48.660773999999996;0.61738354;6.0;3;13;1977;0.16153175;0;25;1;2;0;147480.92
3255.9722;46.062447;0.61738354;6.0;7;18;1977;0.16153175;0;25;1;2;0;132634.9
3255.9722;82.14805600000001;0.61738354;6.0;11;13;1977;0.16153175;0;25;1;2;0;241069.94
3255.9722;44.35151;0.4708973;8.0;10;14;1991;0.16153175;0;25;1;2;0;139281.27
3255.9722;42.365543;0.48336038;8.0;7;12;1978;0.13012277;0;8;0;0;0;146278.27
3255.9722;64.1093;0.61738354;6.0;9;18;1977;0.16153175;0;25;1;2;0;188401.62
3255.9722;48.607597;0.5584654;6.0;9;9;1974;0.13012277;0;8;0;0;0;153808.4
3255.9722;86.39475999999999;0.56930673;11.0;10;14;1997;0.16153175;0;25;1;2;0;225755.81
3255.9722;54.23905;0.5142294;11.0;2;16;1977;0.13012277;0;8;0;0;0;190438.14
3255.9722;43.706286999999996;0.48269084;8.0;5;14;1990;0.13624443;0;11;0;0;0;135290.4
3255.9722;92.62250999999999;0.6396774000000001;8.0;5;14;1994;0.16153175;0;25;1;2;0;277786.0
3255.9722;66.26924;0.61738354;6.0;5;13;1977;0.16153175;0;25;1;2;0;176781.7
3255.9722;53.508280000000006;0.59061676;8.0;6;14;1993;0.16153175;0;25;1;2;0;192713.64
3255.9722;83.5581;0.57598203;8.0;7;14;1999;0.16153175;0;25;1;2;0;295264.56
3255.9722;83.26921;0.6451235;10.0;21;22;1986;0.13624443;0;11;0;0;0;318659.1
3255.9722;44.246323;0.61738354;6.0;11;13;1977;0.16153175;0;25;1;2;0;139401.17
3255.9722;58.8067;0.5308602;11.0;4;10;2004;0.31019914;0;11;1;0;0;214988.8
3255.9722;42.048935;0.49228662;8.0;3;17;2015;0.16153175;0;25;1;2;0;137434.77
3255.9722;53.23522;0.593914;8.0;13;17;1992;0.069753364;0;53;4;1;0;271946.12
3255.9722;73.202614;0.6885005;7.0;7;13;1976;0.13012277;0;8;0;0;0;221671.02
3255.9722;54.714332999999996;0.6475107;8.0;10;14;1994;0.16153175;0;25;1;2;0;166431.94
3255.9722;44.591440000000006;0.52143365;8.0;11;14;1991;0.16153175;0;25;1;2;0;143023.45
3255.9722;50.56718;0.61738354;6.0;1;1;1977;0.16153175;0;25;1;2;0;144534.05
3255.9722;51.908157;0.61738354;6.0;3;13;1977;0.16153175;0;25;1;2;0;154174.84
3255.9722;78.17075;0.61738354;6.0;7;13;1977;0.16153175;0;25;1;2;0;216834.03
3255.9722;60.043459999999996;0.61738354;6.0;7;13;1977;0.16153175;0;25;1;2;0;192484.75
3255.9722;80.45163000000001;0.61738354;6.0;11;13;1977;0.16153175;0;25;1;2;0;222876.6
3255.9722;41.025845000000004;0.6105959;8.0;4;14;1994;0.16153175;0;25;1;2;0;135399.69
3255.9722;73.76226;0.6316679000000001;9.0;15;22;1979;0.13624443;0;11;0;0;0;247185.73
3255.9722;41.535538;0.5315772;8.0;1;17;1990;0.16153175;0;25;1;2;0;126209.08
3255.9722;87.47636999999999;0.61738354;6.0;7;13;1977;0.16153175;0;25;1;2;0;239740.11
3255.9722;56.835809999999995;0.6632116;8.0;7;17;2007;0.16153175;0;25;1;2;0;201808.23
3255.9722;67.860985;0.6112673000000001;9.0;6;12;2010;0.16153175;0;25;1;2;0;176317.05
3255.9722;43.44723;0.5721275;8.0;13;14;1990;0.16153175;0;25;1;2;0;143859.33
3255.9722;72.03539;0.61738354;6.0;5;13;1977;0.16153175;0;25;1;2;0;191744.61
3255.9722;83.38081;0.61738354;6.0;9;18;1977;0.16153175;0;25;1;2;0;235321.33
3255.9722;41.46732;0.48437265;8.0;4;17;1995;0.16153175;0;25;1;2;0;131115.58
3255.9722;62.347153000000006;0.61738354;6.0;6;13;1977;0.16153175;0;25;1;2;0;184172.97
